Source,Target,Type,Label,Weight,source type,edge label,target type,gender
Sofja Iwanowna,Pflegetochter,Undirected,,1,Figur,verkörpert,Rolle,
General Worochows weiblich,Alte,Undirected,,1,Figur,verkörpert,Rolle,
General Worochows weiblich,Querkopf,Undirected,,1,Figur,verkörpert,Rolle,
Sofja Iwanowna,Mädchen,Undirected,,1,Figur,verkörpert,Rolle,
General Worochows weiblich,alte weiblich,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Wohltäter,Undirected,,1,Figur,verkörpert,Rolle,
General Worochows weiblich,Generalin,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Liebhaber,Undirected,,1,Figur,verkörpert,Rolle,
Grigori,Mensch,Undirected,,1,Figur,verkörpert,Rolle,
Adelaida Iwanowna Karamasow,Hausweiblich,Undirected,,1,Figur,verkörpert,Rolle,
Sofja Iwanowna,Mutter,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Knabe,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Knabe,Undirected,,1,Figur,verkörpert,Rolle,
Sofja Iwanowna,Kostgängerin,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Kind,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Kind,Undirected,,1,Figur,verkörpert,Rolle,
Grigori,Sklave,Undirected,,1,Figur,verkörpert,Rolle,
Grigori,Tölpel,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Waise,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Waise,Undirected,,1,Figur,verkörpert,Rolle,
Jefim Petrowitsch,Hauperbe,Undirected,,1,Figur,verkörpert,Rolle,
Jefim Petrowitsch,Adelsmarschall,Undirected,,1,Figur,verkörpert,Rolle,
Jefim Petrowitsch,Ehrenmännlich,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Mensch,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Mensch,Undirected,,1,Figur,verkörpert,Rolle,
Jefim Petrowitsch,Mensch,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Zehnjähriger,Undirected,,1,Figur,verkörpert,Rolle,
Freund Jefim Petrowitschs,Pägagoge,Undirected,,1,Figur,verkörpert,Rolle,
Freund Jefim Petrowitschs,Erzieher,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,junger männlich,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Jungendliche,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Verfasser,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Anhänger,Undirected,,1,Figur,verkörpert,Rolle,
Pjotr Alexandrowitsch Miussow,Verwandter,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Alter,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Held,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Novize,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Aljoscha,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,kein Fanatiker,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,kein Mystiker,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Menschenfreund,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Persönlichkeit,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Alter,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Mönch,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Mensch,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Starez,Undirected,,1,Figur,verkörpert,Rolle,
Kinderweiblich,Kinderweiblich,Undirected,,1,Figur,verkörpert,Rolle,
Jefim Petrowitsch,Wohltäter,Undirected,,1,Figur,verkörpert,Rolle,
Jefim Petrowitsch,Erzieher,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Grübler,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Liebling,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Aljoschka,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Mädchen,Undirected,,1,Figur,verkörpert,Rolle,
Jefim Petrowitschs weiblich,Witwe,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Narr,Undirected,,1,Figur,verkörpert,Rolle,
Grigori,Erzieher,Undirected,,1,Figur,verkörpert,Rolle,
Sofja Iwanowna,Schreierin,Undirected,,1,Figur,verkörpert,Rolle,
Sofja Iwanowna,Verstorbene,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Patrizier,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Junge,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Säufer,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Engel,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Sünder,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Dreckskerl,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Bester,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Träumer,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Menschlein,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,junger männlich,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Realist,Undirected,,1,Figur,verkörpert,Rolle,
Paissi Welitschkowskia,Glaubensheld,Undirected,,1,Figur,verkörpert,Rolle,
Oberster Patriarch,Kirchenfürst,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Oberleutnant,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Heiliger,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Lehrer,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Bewahrer,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Atheist,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Liberaler,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Freidenker,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Atheist,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Besucher,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Schiedsrichter,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Streitende,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Prozessierende,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Streitende,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Prozessierende,Undirected,,1,Figur,verkörpert,Rolle,
Dmitri,Streitende,Undirected,,1,Figur,verkörpert,Rolle,
Dmitri,Prozessierende,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Streitende,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Prozessierende,Undirected,,1,Figur,verkörpert,Rolle,
Alexej,Jüngling,Undirected,,1,Figur,verkörpert,Rolle,
Dmitri,Besucher,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Besucher,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,männlich,Undirected,,1,Figur,verkörpert,Rolle,
Pjotr Fomitsch Kalganow,Verwandter,Undirected,,1,Figur,verkörpert,Rolle,
Pjotr Fomitsch Kalganow,Mensch,Undirected,,1,Figur,verkörpert,Rolle,
Pjotr Fomitsch Kalganow,junger männlich,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Ankömmling,Undirected,,1,Figur,verkörpert,Rolle,
Dmitri,Ankömmling,Undirected,,1,Figur,verkörpert,Rolle,
Iwan,Ankömmling,Undirected,,1,Figur,verkörpert,Rolle,
Piotr Fomitsch Kalganow,Petruscha,Undirected,,1,Figur,verkörpert,Rolle,
Maximow,Gutsbesitzer,Undirected,,1,Figur,verkörpert,Rolle,
Maximow,männlich,Undirected,,1,Figur,verkörpert,Rolle,
Maximow,Kerl,Undirected,,1,Figur,verkörpert,Rolle,
weiblich Chochlakowa,Gutsbesitzerin,Undirected,,1,Figur,verkörpert,Rolle,
Tochter von weiblich Chochlakowa,Tochter,Undirected,,1,Figur,verkörpert,Rolle,
ein Mönch,Vater,Undirected,,1,Figur,verkörpert,Rolle,
Warsonofi,Starez,Undirected,,1,Figur,verkörpert,Rolle,
Warsonofi,Irrer,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Dmitri,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Pjotr Alexandrowitsch Miussow,Pariser,Undirected,,1,Figur,verkörpert,Rolle,
Pjotr Alexandrowitsch Miussow,Vorkämpfer,Undirected,,1,Figur,verkörpert,Rolle,
einer von zwei Mönchen,Bibliothekar,Undirected,,1,Figur,verkörpert,Rolle,
einer von zwei Mönchen,Vater,Undirected,,1,Figur,verkörpert,Rolle,
Vater Paissi,Mönch,Undirected,,1,Figur,verkörpert,Rolle,
Rakitin,junger männlich,Undirected,,1,Figur,verkörpert,Rolle,
Rakitin,Seminarist,Undirected,,1,Figur,verkörpert,Rolle,
Rakitin,Theologe,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Gast,Undirected,,1,Figur,verkörpert,Rolle,
Piotr Alexandrowitsch Miussow,Gast,Undirected,,1,Figur,verkörpert,Rolle,
einer von zwei Mönchen,Priestermönch,Undirected,,1,Figur,verkörpert,Rolle,
Vater Paissi,Priestermönch,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Seelchen,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,kein König,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Ehrwürden,Undirected,,1,Figur,verkörpert,Rolle,
Isprawnik,Bezirkshauptmännlich,Undirected,,1,Figur,verkörpert,Rolle,
Isprawnik,Mensch,Undirected,,1,Figur,verkörpert,Rolle,
Isprawnik,Typ,Undirected,,1,Figur,verkörpert,Rolle,
Isprawnik,Naprawnik,Undirected,,1,Figur,verkörpert,Rolle,
Herr Naprawnik,Kapellmeister,Undirected,,1,Figur,verkörpert,Rolle,
Fjordor Pawlowitsch Karamasow,Geist,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,heiliger Vater,Undirected,,1,Figur,verkörpert,Rolle,
einer von zwei Mönchen,Zeuge,Undirected,,1,Figur,verkörpert,Rolle,
Vater Paissi,Zeuge,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Vater,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Wesen,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Meister,Undirected,,1,Figur,verkörpert,Rolle,
Sossima,Schutzengel,Undirected,,1,Figur,verkörpert,Rolle,
Amor,Backfisch,Undirected,,1,Rolle,spielt,Figur,
Vulkan,Fontan,Undirected,,1,Rolle,spielt,Figur,
Jupiter,Bosc,Undirected,,1,Rolle,spielt,Figur,
Mars,Prulière,Undirected,,1,Rolle,spielt,Figur,
Iris,Clarisse Besnus,Undirected,,1,Rolle,spielt,Figur,
Diana,Rose Mignon,Undirected,,1,Rolle,spielt,Figur,
Nana,Venus,Undirected,,1,Figur,spielt,Rolle,
Hector de la Faloise,männlich,Undirected,,1,Figur,verkörpert,Rolle,
Fauchery,männlich,Undirected,,1,Figur,verkörpert,Rolle,
Hector de la Faloise,Besucher,Undirected,,1,Figur,verkörpert,Rolle,
Fauchery,Besucher,Undirected,,1,Figur,verkörpert,Rolle,
Hector de la Faloise,Lieber,Undirected,,1,Figur,verkörpert,Rolle,
Bordenave,männlich,Undirected,,1,Figur,verkörpert,Rolle,
Bordenave,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Hector de la Faloise,Gefährte,Undirected,,1,Figur,verkörpert,Rolle,
Hector de la Faloise,Vetter,Undirected,,1,Figur,verkörpert,Rolle,
Bordenave,Direktor,Undirected,,1,Figur,verkörpert,Rolle,
Bordenave,Bagnoaufseher,Undirected,,1,Figur,verkörpert,Rolle,
Hector de la Faloise,Provinzler,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Krähe,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Komödiantin,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Klotz,Undirected,,1,Figur,verkörpert,Rolle,
Bordenave,Mensch,Undirected,,1,Figur,verkörpert,Rolle,
Nana,weiblichenzimmer,Undirected,,1,Figur,verkörpert,Rolle,
Hector de la Faloise,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Fauchery,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Weibsbild,Undirected,,1,Figur,verkörpert,Rolle,
Rose Mignon,Stern,Undirected,,1,Figur,verkörpert,Rolle,
Rose Mignon,Schauspielerin,Undirected,,1,Figur,verkörpert,Rolle,
Rose Mignon,Sängerin,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Nebenbuhlerin,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Künstlerin,Undirected,,1,Figur,verkörpert,Rolle,
Rose Mignon,Künstlerin,Undirected,,1,Figur,verkörpert,Rolle,
Simonne,Weibse,Undirected,,1,Figur,verkörpert,Rolle,
Clarisse Besnus,Weibse,Undirected,,1,Figur,verkörpert,Rolle,
Simonne,Mädel,Undirected,,1,Figur,verkörpert,Rolle,
Clarisse Besnus,Mädel,Undirected,,1,Figur,verkörpert,Rolle,
Migon,Gemahl,Undirected,,1,Figur,verkörpert,Rolle,
Steiner,männlich,Undirected,,1,Figur,verkörpert,Rolle,
Migon,Lebemännlich,Undirected,,1,Figur,verkörpert,Rolle,
Migon,Jahrmarktherkules,Undirected,,1,Figur,verkörpert,Rolle,
Steiner,Bankier,Undirected,,1,Figur,verkörpert,Rolle,
Steiner,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Debütantin,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Dämchen,Undirected,,1,Figur,verkörpert,Rolle,
Bordenave,Lieber,Undirected,,1,Figur,verkörpert,Rolle,
Steiner,Schwede,Undirected,,1,Figur,verkörpert,Rolle,
Lucy Steward,weiblichenzimmer,Undirected,,1,Figur,verkörpert,Rolle,
Caroline Héquet,Schönheit,Undirected,,1,Figur,verkörpert,Rolle,
Daguenet,Liebster,Undirected,,1,Figur,verkörpert,Rolle,
Daguenet,Bursche,Undirected,,1,Figur,verkörpert,Rolle,
Daguenet,Junggeselle,Undirected,,1,Figur,verkörpert,Rolle,
Blanche de Sivry,Blondine,Undirected,,1,Figur,verkörpert,Rolle,
Graf Xavier de Vandeuvres,männlich,Undirected,,1,Figur,verkörpert,Rolle,
Fauchery,Vetter,Undirected,,1,Figur,verkörpert,Rolle,
Gaga,Dame,Undirected,,1,Figur,verkörpert,Rolle,
Gagas Tochter,Mädchen,Undirected,,1,Figur,verkörpert,Rolle,
Gagas Tochter,Tochter,Undirected,,1,Figur,verkörpert,Rolle,
Gagas Tochter,Mensch,Undirected,,1,Figur,verkörpert,Rolle,
Marquis de Chouard,Schwiegervater,Undirected,,1,Figur,verkörpert,Rolle,
Graf,Kammerherr,Undirected,,1,Figur,verkörpert,Rolle,
Marquis de Chouard,Staatsrat,Undirected,,1,Figur,verkörpert,Rolle,
Carolines Mutter,Mutter,Undirected,,1,Figur,verkörpert,Rolle,
Labordette,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Clarisse Besnus,Weiberchen,Undirected,,1,Figur,verkörpert,Rolle,
Rose Mignon,Gassenjunge,Undirected,,1,Figur,verkörpert,Rolle,
Prulière,Schauspieler,Undirected,,1,Figur,verkörpert,Rolle,
Juno,Gattin,Undirected,,1,Figur,verkörpert,Rolle,
Fontan,Dorfschmied,Undirected,,1,Figur,verkörpert,Rolle,
Fontan,Kerl,Undirected,,1,Figur,verkörpert,Rolle,
Bosc,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Bosc,Meister,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Person,Undirected,,1,Figur,verkörpert,Rolle,
Steiner,Bester,Undirected,,1,Figur,verkörpert,Rolle,
Daguenet,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Daguenet,Lieber,Undirected,,1,Figur,verkörpert,Rolle,
Fauchery,Journalist,Undirected,,1,Figur,verkörpert,Rolle,
Bosc,König Dagobert,Undirected,,1,Figur,verkörpert,Rolle,
Prulière,Kriegsgott,Undirected,,1,Figur,verkörpert,Rolle,
Fontan,Dandy,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Hökerweib,Undirected,,1,Figur,verkörpert,Rolle,
Rose Mignon,Püppchen,Undirected,,1,Figur,verkörpert,Rolle,
Juno,Pächtersweiblich,Undirected,,1,Figur,verkörpert,Rolle,
Fauchery,Lieber,Undirected,,1,Figur,verkörpert,Rolle,
Gräfin Muffat,Gräfin,Undirected,,1,Figur,verkörpert,Rolle,
Fauchery,Feuilletonist,Undirected,,1,Figur,verkörpert,Rolle,
Graf Muffat,Graf,Undirected,,1,Figur,verkörpert,Rolle,
Labordette,Gestalt,Undirected,,1,Figur,verkörpert,Rolle,
Blanche de Sivry,weiblichenzimmer,Undirected,,1,Figur,verkörpert,Rolle,
Fauchery,Herrchen,Undirected,,1,Figur,verkörpert,Rolle,
Steiner,Freund,Undirected,,1,Figur,verkörpert,Rolle,
Steiner,Liebhaber,Undirected,,1,Figur,verkörpert,Rolle,
Auguste,Kellner,Undirected,,1,Figur,verkörpert,Rolle,
Satin,Mädchen,Undirected,,1,Figur,verkörpert,Rolle,
Satin,Straßendirn,Undirected,,1,Figur,verkörpert,Rolle,
Satin,weiblichenzimmer,Undirected,,1,Figur,verkörpert,Rolle,
Steiner,Steinerchen,Undirected,,1,Figur,verkörpert,Rolle,
Rose Mignon,weiblich,Undirected,,1,Figur,verkörpert,Rolle,
Madame Robert,weiblich,Undirected,,1,Figur,verkörpert,Rolle,
Madame Robert,Dame,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Weib,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Dame,Undirected,,1,Figur,verkörpert,Rolle,
Daguenet,Nachbar,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Geschöpf,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Vampir,Undirected,,1,Figur,verkörpert,Rolle,
Hector de la Faloise,Freund,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Göttin,Undirected,,1,Figur,verkörpert,Rolle,
Rose Mignon,Göttin,Undirected,,1,Figur,verkörpert,Rolle,
Rose Mignon,Rivalin,Undirected,,1,Figur,verkörpert,Rolle,
Fontan,Ehemännlich,Undirected,,1,Figur,verkörpert,Rolle,
Nana,weiblich,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Siegerin,Undirected,,1,Figur,verkörpert,Rolle,
Bordenave,Dickschädel,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Madame,Undirected,,1,Figur,verkörpert,Rolle,
Zoé,Zofe,Undirected,,1,Figur,verkörpert,Rolle,
Zoé,Brünette,Undirected,,1,Figur,verkörpert,Rolle,
Louis,Kind,Undirected,,1,Figur,verkörpert,Rolle,
Louis,Kleiner,Undirected,,1,Figur,verkörpert,Rolle,
Madame Lerat,Tante,Undirected,,1,Figur,verkörpert,Rolle,
Daguenet,Mimi,Undirected,,1,Figur,verkörpert,Rolle,
Louis,Herzbube,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Mama,Undirected,,1,Figur,verkörpert,Rolle,
Madame Tricon,weiblich,Undirected,,1,Figur,verkörpert,Rolle,
Madame Tricon,Weib,Undirected,,1,Figur,verkörpert,Rolle,
Madame Tricon,Dame,Undirected,,1,Figur,verkörpert,Rolle,
Francis,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Fauchery,Wicht,Undirected,,1,Figur,verkörpert,Rolle,
Madame Lerat,weiblich,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Ding,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Tochter,Undirected,,1,Figur,verkörpert,Rolle,
Madame Lerat,Mutter,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Nichte,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Kleiner,Undirected,,1,Figur,verkörpert,Rolle,
Louis,Sohn,Undirected,,1,Figur,verkörpert,Rolle,
Vater von Louis,Herren,Undirected,,1,Figur,verkörpert,Rolle,
Vater von Louis,Maurer,Undirected,,1,Figur,verkörpert,Rolle,
Louis,Prinz,Undirected,,1,Figur,verkörpert,Rolle,
Madame Lerat,Weib,Undirected,,1,Figur,verkörpert,Rolle,
Madame Maloir,Dame,Undirected,,1,Figur,verkörpert,Rolle,
Madame Maloir,weiblich,Undirected,,1,Figur,verkörpert,Rolle,
Madame Maloir,Alte,Undirected,,1,Figur,verkörpert,Rolle,
Madame Maloir,Anstandsdame,Undirected,,1,Figur,verkörpert,Rolle,
Zoé,Tochter,Undirected,,1,Figur,verkörpert,Rolle,
Zoé,Geschöpf,Undirected,,1,Figur,verkörpert,Rolle,
Madame Lerat,Alte,Undirected,,1,Figur,verkörpert,Rolle,
Madame Maloir,Freundin,Undirected,,1,Figur,verkörpert,Rolle,
Daguenet,Schatz,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Kleine,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Mutter,Undirected,,1,Figur,verkörpert,Rolle,
Zoé,Dienstmädchen,Undirected,,1,Figur,verkörpert,Rolle,
Georges Hugon,Bürschchen,Undirected,,1,Figur,verkörpert,Rolle,
Georges Hugon,Junge,Undirected,,1,Figur,verkörpert,Rolle,
Georges Hugon,Jüngling,Undirected,,1,Figur,verkörpert,Rolle,
Zoé,Lieber,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Herrin,Undirected,,1,Figur,verkörpert,Rolle,
Steiner,Person,Undirected,,1,Figur,verkörpert,Rolle,
Madame Lerat,Dame,Undirected,,1,Figur,verkörpert,Rolle,
Madame Maloir,Weib,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Liebe,Undirected,,1,Figur,verkörpert,Rolle,
Marquis de Chouard,Kauz,Undirected,,1,Figur,verkörpert,Rolle,
Graf Muffat de Beuville,Kauz,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Fürstin,Undirected,,1,Figur,verkörpert,Rolle,
Marquis de Chouard,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Graf Muffat de Beuville,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Bescheidene,Undirected,,1,Figur,verkörpert,Rolle,
Marquis de Chouard,Marquis,Undirected,,1,Figur,verkörpert,Rolle,
Graf Muffat de Beuville,Graf,Undirected,,1,Figur,verkörpert,Rolle,
Graf Muffat de Beuville,Herrschaft,Undirected,,1,Figur,verkörpert,Rolle,
Marquis de Chouard,Gauner,Undirected,,1,Figur,verkörpert,Rolle,
Graf Muffat de Beuville,Gauner,Undirected,,1,Figur,verkörpert,Rolle,
Marquis de Chouard,männlich,Undirected,,1,Figur,verkörpert,Rolle,
Graf Muffat de Beuville,männlich,Undirected,,1,Figur,verkörpert,Rolle,
Marquis de Chouard,Halunke,Undirected,,1,Figur,verkörpert,Rolle,
Graf Muffat de Beuville,Halunke,Undirected,,1,Figur,verkörpert,Rolle,
Zoé,Mädchen,Undirected,,1,Figur,verkörpert,Rolle,
Zoé,Liebe,Undirected,,1,Figur,verkörpert,Rolle,
Georges Hugon,Mensch,Undirected,,1,Figur,verkörpert,Rolle,
Georges Hugon,männlich,Undirected,,1,Figur,verkörpert,Rolle,
Georges Hugon,Kind,Undirected,,1,Figur,verkörpert,Rolle,
Georges Hugon,Bübchen,Undirected,,1,Figur,verkörpert,Rolle,
Georges Hugon,Kleiner,Undirected,,1,Figur,verkörpert,Rolle,
Georges Hugon,Pinsel,Undirected,,1,Figur,verkörpert,Rolle,
Francis,Coiffeur,Undirected,,1,Figur,verkörpert,Rolle,
Francis,Weltmännlich,Undirected,,1,Figur,verkörpert,Rolle,
Nana,Freundin,Undirected,,1,Figur,verkörpert,Rolle,
Francis,Friseur,Undirected,,1,Figur,verkörpert,Rolle,
Octave,der junge männlich,Undirected,,1,Figur,verkörpert,GenderRolle,
Sohn,Auguste Vabre,Undirected,,1,GenderRolle,verkörpert,Figur,
Tochter,Töchter Josserands,Undirected,,1,GenderRolle,hat / ist,Figur,
Hausmädchen,Zofe von Rose Campardon,Undirected,,1,GenderRolle,verkörpert,Figur,
Octave,junger männlich,Undirected,,1,Figur,verkörpert,Rolle,
Herr Campardon,Architekt,Undirected,,1,Figur,verkörpert,Rolle,
Herr Campardon,Mieter,Undirected,,1,Figur,verkörpert,Rolle,
Herr Gourd,Vermieter,Undirected,,1,Figur,verkörpert,Rolle,
Herr Gourd,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Octave,Betreffender,Undirected,,1,Figur,verkörpert,Rolle,
Octave,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Octave,Freund,Undirected,,1,Figur,verkörpert,Rolle,
weiblich Gourd,weiblich,Undirected,,1,Figur,verkörpert,Rolle,
Herr Gourd,Kammerdiener,Undirected,,1,Figur,verkörpert,Rolle,
weiblich Gourd,Witwe,Undirected,,1,Figur,verkörpert,Rolle,
Herr Gourd,Conciergeleute,Undirected,,1,Figur,verkörpert,Rolle,
weiblich Gourd,Conciergeleute,Undirected,,1,Figur,verkörpert,Rolle,
Eine weiblich,Figur,Undirected,,1,Figur,verkörpert,Rolle,
Eine weiblich,Neapolitanerin,Undirected,,1,Figur,verkörpert,Rolle,
Octave,Lieber,Undirected,,1,Figur,verkörpert,Rolle,
Auguste Vabre,feine Leute,Undirected,,1,Figur,verkörpert,Rolle,
Auguste Vabre,Mieter,Undirected,,1,Figur,verkörpert,Rolle,
Auguste Vabre,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Théophile Vabre,feine Leute,Undirected,,1,Figur,verkörpert,Rolle,
Théophile Vabre,Mieter,Undirected,,1,Figur,verkörpert,Rolle,
Théophile Vabre,Herr,Undirected,,1,Figur,verkörpert,Rolle,
Théophile Vabre,Sohn,Undirected,,1,Figur,verkörpert,Rolle,
weiblich Vabre,Gattin,Undirected,,1,Figur,verkörpert,Rolle,
Der Hausbesitzer,Notar,Undirected,,1,Figur,verkörpert,Rolle,
Herr Duveyrier,Schwiegersohn,Undirected,,1,Figur,verkörpert,Rolle,
Herr Duveyrier,Appellationsgerichtsrat,Undirected,,1,Figur,verkörpert,Rolle,
Herr Duveyrier,Bursche,Undirected,,1,Figur,verkörpert,Rolle,
weiblich Juzeur,weiblich,Undirected,,1,Figur,verkörpert,Rolle,
Die Josserands,Familie,Undirected,,1,Figur,verkörpert,Rolle,
Die Josserands,Nachbarn,Undirected,,1,Figur,verkörpert,Rolle,
Herr Josserand,Vater,Undirected,,1,Figur,verkörpert,Rolle,
Herr Josserand,Kassirer,Undirected,,1,Figur,verkörpert,Rolle,
Die Pichons,Angestelltenehepaar,Undirected,,1,Figur,verkörpert,Rolle,
Die Pichons,Leute,Undirected,,1,Figur,verkörpert,Rolle,
Octave,Bester,Undirected,,1,Figur,verkörpert,Rolle,
